1A,1B,1C,2,← Groups from AD normalisation
,,,,
,YNR055C,,,
,YNR057C,,,
,YNR058W,,,
,YNR059W,,,
,YNR063W,,,
,YNR065C,,,
,YNR071C,,,
,YNR073C,,,
,YNR074C,,,
,YOL001W,,,
,YOL002C,,,
,YOL003C,,,
,YOL005C,,,
,YOL008W,,,
,YOL009C,,,
,YOL012C,,,
,YOL014W,,,
,YOL015W,,,
,YOL020W,,,
,YOL022C,,,
,YOL026C,,,
,YOL028C,,,
,YOL034W,,,
,YOL039W,,,
,YOL040C,,,
,YOL044W,,,
,YOL048C,,,
,YOL054W,,,
,YOL055C,,,
,YOL058W,,,
,YOL059W,,,
,YOL061W,,,
,YOL062C,,,
,YOL063C,,,
,YOL067C,,,
,YOL068C,,,
,YOL069W,,,
,YOL071W,,,
,YOL072W,,,
,YOL073C,,,
,YOL077C,,,
,YOL077W-A,,,
,YOL080C,,,
,YOL083W,,,
,YOL086C,,,
,YOL086W-A,,,
,YOL088C,,,
,YOL091W,,,
,YOL092W,,,
,YOL094C,,,
,YOL096C,,,
,YOL097W-A,,,
,YOL101C,,,
,YOL103W,,,
,YOL109W,,,
,YOL110W,,,
,YOL112W,,,
,YOL113W,,,
,YOL119C,,,
,YOL121C,,,
,YOL125W,,,
,YOL126C,,,
,YOL127W,,,
,YOL128C,,,
,YOL129W,,,
,YOL133W,,,
,YOL135C,,,
,YOL139C,,,
,YOL140W,,,
,YOL142W,,,
,YOL143C,,,
,YOL146W,,,
,YOL147C,,,
,YOL151W,,,
,YOL154W,,,
,YOL157C,,,
,YOL158C,,,
,YOL159C-A,,,
,YOL163W,,,
,YOL164W,,,
,YOR002W,,,
,YOR003W,,,
,YOR004W,,,
,YOR010C,,,
,YOR012W,,,
,YOR013W,,,
,YOR016C,,,
,YOR020W-A,,,
,YOR021C,,,
,YOR023C,,,
,YOR026W,,,
,YOR036W,,,
,YOR037W,,,
,YOR040W,,,
,YOR043W,,,
,YOR045W,,,
,YOR046C,,,
,YOR049C,,,
,YOR052C,,,
,YOR056C,,,
,YOR057W,,,
,YOR059C,,,
,YOR061W,,,
,YOR062C,,,
,YOR063W,,,
,YOR064C,,,
,YOR065W,,,
,YOR070C,,,
,YOR073W,,,
,YOR075W,,,
,YOR076C,,,
,YOR079C,,,
,YOR083W,,,
,YOR084W,,,
,YOR090C,,,
,YOR096W,,,
,YOR097C,,,
,YOR100C,,,
,YOR103C,,,
,YOR111W,,,
,YOR114W,,,
,YOR115C,,,
,YOR120W,,,
,YOR121C,,,
,YOR122C,,,
,YOR125C,,,
,YOR126C,,,
,YOR127W,,,
,YOR130C,,,
,YOR131C,,,
,YOR132W,,,
,YOR138C,,,
,YOR142W,,,
,YOR152C,,,
,YOR155C,,,
,YOR157C,,,
,YOR158W,,,
,YOR159C,,,
,YOR163W,,,
,YOR167C,,,
,YOR172W,,,
,YOR173W,,,
,YOR174W,,,
,YOR179C,,,
,YOR182C,,,
,YOR187W,,,
,YOR189W,,,
,YOR192C,,,
,YOR193W,,,
,YOR196C,,,
,YOR201C,,,
,YOR202W,,,
,YOR203W,,,
,YOR205C,,,
,YOR210W,,,
,YOR212W,,,
,YOR213C,,,
,YOR221C,,,
,YOR224C,,,
,YOR230W,,,
,YOR231W,,,
,YOR232W,,,
,YOR234C,,,
,YOR236W,,,
,YOR244W,,,
,YOR246C,,,
,YOR247W,,,
,YOR250C,,,
,YOR251C,,,
,YOR253W,,,
,YOR257W,,,
,YOR261C,,,
,YOR262W,,,
,YOR266W,,,
,YOR271C,,,
,YOR279C,,,
,YOR280C,,,
,YOR285W,,,
,YOR288C,,,
,YOR289W,,,
,YOR292C,,,
,YOR293W,,,
,YOR301W,,,
,YOR302W,,,
,YOR303W,,,
,YOR304C-A,,,
,YOR316C,,,
,YOR316C-A,,,
,YOR318C,,,
,YOR320C,,,
,YOR324C,,,
,YOR328W,,,
,YOR334W,,,
,YOR338W,,,
,YOR339C,,,
,YOR342C,,,
,YOR348C,,,
,YOR350C,,,
,YOR353C,,,
,YOR358W,,,
,YOR362C,,,
,YOR363C,,,
,YOR368W,,,
,YOR369C,,,
,YOR377W,,,
,YOR378W,,,
,YOR380W,,,
,YOR381W,,,
,YOR382W,,,
,YOR383C,,,
,YOR384W,,,
,YOR390W,,,
,YPL001W,,,
,YPL003W,,,
,YPL008W,,,
,YPL013C,,,
,YPL015C,,,
,YPL017C,,,
,YPL018W,,,
,YPL020C,,,
,YPL024W,,,
,YPL025C,,,
,YPL028W,,,
,YPL030W,,,
,YPL031C,,,
,YPL034W,,,
,YPL036W,,,
,YPL038W,,,
,YPL039W,,,
,YPL046C,,,
,YPL047W,,,
,YPL048W,,,
,YPL050C,,,
,YPL052W,,,
,YPL059W,,,
,YPL064C,,,
,YPL066W,,,
,YPL067C,,,
,YPL076W,,,
,YPL077C,,,
,YPL078C,,,
,YPL079W,,,
,YPL081W,,,
,YPL087W,,,
,YPL088W,,,
,YPL092W,,,
,YPL094C,,,
,YPL095C,,,
,YPL098C,,,
,YPL099C,,,
,YPL100W,,,
,YPL101W,,,
,YPL103C,,,
,YPL105C,,,
,YPL108W,,,
,YPL112C,,,
,YPL113C,,,
,YPL114W,,,
,YPL117C,,,
,YPL119C-A,,,
,YPL122C,,,
,YPL123C,,,
,YPL129W,,,
,YPL133C,,,
,YPL134C,,,
,YPL135W,,,
,YPL140C,,,
,YPL143W,,,
,YPL144W,,,
,YPL147W,,,
,YPL148C,,,
,YPL149W,,,
,YPL152W,,,
,YPL162C,,,
,YPL163C,,,
,YPL164C,,,
,YPL166W,,,
,YPL168W,,,
,YPL170W,,,
,YPL171C,,,
,YPL175W,,,
,YPL177C,,,
,YPL178W,,,
,YPL183W-A,,,
,YPL184C,,,
,YPL186C,,,
,YPL189C-A,,,
,YPL191C,,,
,YPL193W,,,
,YPL194W,,,
,YPL196W,,,
,YPL203W,,,
,YPL208W,,,
,YPL211W,,,
,YPL214C,,,
,YPL218W,,,
,YPL220W,,,
,YPL222W,,,
,YPL224C,,,
,YPL225W,,,
,YPL227C,,,
,YPL230W,,,
,YPL234C,,,
,YPL236C,,,
,YPL239W,,,
,YPL241C,,,
,YPL244C,,,
,YPL245W,,,
,YPL246C,,,
,YPL247C,,,
,YPL249C-A,,,
,YPL250C,,,
,YPL252C,,,
,YPL254W,,,
,YPL257W,,,
,YPL259C,,,
,YPL264C,,,
,YPL266W,,,
,YPL267W,,,
,YPL269W,,,
,YPL270W,,,
,YPL271W,,,
,YPL273W,,,
,YPL277C,,,
,YPR001W,,,
,YPR002W,,,
,YPR004C,,,
,YPR005C,,,
,YPR006C,,,
,YPR007C,,,
,YPR010C-A,,,
,YPR011C,,,
,YPR015C,,,
,YPR017C,,,
,YPR020W,,,
,YPR023C,,,
,YPR025C,,,
,YPR028W,,,
,YPR031W,,,
,YPR034W,,,
,YPR036W,,,
,YPR037C,,,
,YPR043W,,,
,YPR046W,,,
,YPR048W,,,
,YPR052C,,,
,YPR053C,,,
,YPR056W,,,
,YPR057W,,,
,YPR058W,,,
,YPR060C,,,
,YPR062W,,,
,YPR063C,,,
,YPR066W,,,
,YPR067W,,,
,YPR068C,,,
,YPR071W,,,
,YPR073C,,,
,YPR075C,,,
,YPR079W,,,
,YPR082C,,,
,YPR083W,,,
,YPR093C,,,
,YPR094W,,,
,YPR096C,,,
,YPR098C,,,
,YPR100W,,,
,YPR103W,,,
,YPR106W,,,
,YPR107C,,,
,YPR109W,,,
,YPR113W,,,
,YPR114W,,,
,YPR118W,,,
,YPR121W,,,
,YPR127W,,,
,YPR130C,,,
,YPR133W-A,,,
,YPR134W,,,
,YPR139C,,,
,YPR140W,,,
,YPR141C,,,
,YPR143W,,,
,YPR145W,,,
,YPR146C,,,
,YPR147C,,,
,YPR151C,,,
,YPR152C,,,
,YPR153W,,,
,YPR157W,,,
,YPR162C,,,
,YPR166C,,,
,YPR170W-B,,,
,YPR171W,,,
,YPR173C,,,
,YPR174C,,,
,YPR176C,,,
,YPR180W,,,
,YPR182W,,,
,YPR183W,,,
,YPR187W,,,
,YPR188C,,,
,YPR192W,,,
,YPR193C,,,
,YPR195C,,,
,YPR198W,,,
,YPR201W,,,
